Date,BRL_PYG,EUR_BRL,EUR_PYG,USD_BRL,USD_EUR,USD_PYG
2016-01-31,1483.7573857798561,4.994720219673538,6422.671900194792,4.712966533925063,1.6925332881807424,5930.2273462758385
2016-02-01,1483.109537316737,4.994254574150917,6419.17665009521,4.714713091725063,1.6930360564807423,5930.2273462758385
2016-02-02,1491.2615241954738,4.984408019853804,6439.786633972168,4.679449762325063,1.6869776210807423,5910.254644404138
2016-02-03,1471.738649177425,5.0206061244338915,6408.724343219833,4.704465349425063,1.6850938895807424,5869.676697633038
2016-02-04,1509.3773292308786,4.9869867405024895,6521.9226374231175,4.611672846925063,1.6707471773807423,5879.787678324438
2016-02-05,1515.9207336936715,5.022398493911295,6603.868796511,4.606256058825062,1.6621772625807423,5897.071547387338
2016-02-06,1502.7020160310724,5.0222901596154355,6546.110320712253,4.619733589725063,1.6652927514807423,5865.890317620639
2016-02-07,1502.710650901532,5.020669225754909,6543.712790647704,4.618566604825062,1.6653582874807422,5864.170850414738
2016-02-08,1502.789128314395,5.01579973969261,6536.738709957416,4.619507222725063,1.6665774911807425,5865.890317620639
2016-02-09,1503.225910958324,5.023816396591877,6550.68661869718,4.610984787525062,1.6629717120807423,5854.787678324438
2016-02-10,1475.9520118316643,5.051103905167777,6472.076155749289,4.6009821262250625,1.6551305653807424,5733.787678324438
2016-02-11,1464.0765683400136,5.09911594212064,6490.266644851622,4.646169489125063,1.6557292751807422,5753.787691124438
2016-02-12,1448.411813219958,5.182924745831359,6542.167906327233,4.707681498525063,1.6528998276807423,5781.287678324438
2016-02-13,1452.4265915685437,5.17284092306992,6545.663293559665,4.719915362725063,1.6575906852807423,5815.078676243838
2016-02-14,1453.5330351987775,5.168812983147814,6544.79752481406,4.716866823425063,1.6577082881807423,5815.079206901638
2016-02-15,1452.3613015181622,5.159895723338665,6526.573014989249,4.719863342825063,1.6601376539807422,5814.741707560838
2016-02-16,1447.0674560035711,5.134472996647,6466.0008026529895,4.714501772125063,1.6640057077807424,5785.787678324438
2016-02-17,1425.2553804455006,5.201088413672412,6463.435679209035,4.786074342225063,1.6666443164807423,5800.5456199130385
2016-02-18,1454.4071347819768,5.0960733902302,6442.969908762515,4.699818137725063,1.6684460947807422,5793.787678324438
2016-02-19,1440.3011084527334,5.1390202950412895,6442.308261878303,4.743015813025062,1.6694698715807423,5799.787678324438
2016-02-20,1439.7637396563473,5.143222784993374,6445.953132856118,4.738266624325062,1.6675644630807422,5790.787678324438
